"sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
0.05,0.75,0.99,0,1,0.25,0.65,1994,2015,"Low",2450.801086,1316.341361,1134.887184,274,0.211918885745711,0.485563934558706,0.0517821193155237,0.0940754224143253,0.157699032068026,0.211269092537019,0.30600013051315,0.46382539435905,0.54358932255051,16807.1471674483,0.258820456158852,8740.64260413762,10085.5410192833,13921.551923864,17592.5886647516,21000.1354348491,23389.0849990237,24112.2254780797,890.437975072457,0.30664665735754,277.121822145221,511.445252430692,765.490445088458,953.186355321529,1116.20334026071,1273.67237003467,1436.33580115129
