"sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
0.05,0.75,0.99,0,1,0.25,0.65,1994,2014,"Medium",3185.633,1941.86,1169.360176,154,0.442591002058318,0.37570220369152,0.200976566338898,0.264906971633552,0.338024111050735,0.424191281446371,0.561410372750764,0.886105307577967,0.988459988782138,13154.4923466921,0.302508482182541,6764.01504728368,7216.30179981991,11121.5260356692,14098.4328211058,16746.681059714,19454.776496857,20072.2742798579,1455.51498732274,0.119798810896889,1008.5141908446,1163.90333495196,1353.74588486959,1485.20129033431,1598.51472071547,1676.60519949974,1876.29502590547
