"sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
0.05,0.75,0.99,0,1,0.25,0.65,1994,2014,"Medium",2498.658,2153.236,654.13,108,0.390765210842144,0.270580186372438,0.211637279394597,0.262690034681264,0.323909417051284,0.388527408400014,0.464524264560961,0.655009097716414,0.821757079080362,11671.693328682,0.187543657741716,6834.29232334974,7791.5918664481,10418.6471945969,11816.4053350887,13585.0824104339,14767.8783227771,15185.3552788831,1140.22292611682,0.121662404585242,755.956699857514,911.47590204183,1066.12740050129,1175.40328596021,1242.19995067587,1336.87934549023,1415.77989602373
