"sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
0.05,0.75,0.99,0,1,0.25,0.65,1994,2014,"Low",2450.806,1316.344,781.56,326,0.17509500471423,0.583799291752641,0.0515676631000016,0.0595035297655663,0.117037626456968,0.18210096764435,0.267208636401046,0.429164220826938,0.540335562334706,18953.7063471616,0.294700812681207,8842.01752632025,10680.3979261931,15773.8262343949,20123.5714040592,24421.3436367585,27277.6447127171,28539.0132435529,829.674825552098,0.385150238468565,274.566690635032,376.859573560892,630.083324983544,914.263690995483,1109.12402357163,1345.46711004093,1599.61588433876
