"sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
0.05,0.75,0.99,0,1,0.25,0.65,1994,2015,"Medium",2885.802214,701.7155931,1220.616072,177,0.406261408964042,0.37686858319743,0.202276258985906,0.229753098006006,0.308355509111203,0.373397518260683,0.505003635187616,0.806611693241241,1.10115949692716,11518.2798016201,0.307600010670719,5350.76587569248,6694.3470355474,9513.38884936986,12163.3639836744,15040.0232868604,16884.6813479569,17693.1275592256,1169.85814526207,0.14096102411365,785.432457912064,893.388510915181,1071.88176011172,1190.54942054994,1310.74243720548,1412.39044416997,1562.70314991477
