"sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
0.05,0.75,0.99,0,1,0.25,0.65,1994,2014,"Medium",2885.808,701.717,1008.788608,219,0.394377800326052,0.387448245893407,0.200314694044742,0.215443363613216,0.296942471961875,0.391000890135292,0.508187247936549,0.815004726734901,0.955579174380279,11544.3734933128,0.289180250295636,5965.95781697716,6744.08164391034,9548.9312064064,12291.7707051064,14557.8969109389,16570.3555997269,17646.9700150682,1138.21115610877,0.166788773114021,761.870729649541,833.675274181365,1041.26731421866,1173.9768039126,1297.12182191134,1412.34983395049,1630.00724405762
