"sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
0.05,0.75,0.99,0,1,0.25,0.65,1994,2015,"Low",1275.062444,432.2811333,230.878328,324,0.226031960066701,0.553490430641225,0.0508338459049489,0.080490016783408,0.152507881273144,0.246210123902477,0.33622416504565,0.501003262427396,0.556903129976813,8396.6004168978,0.298402397317041,4336.09688601857,4971.13344698497,6537.5609328552,8728.73494950962,10913.7122133633,12548.2761663546,12915.9599315343,474.475012532072,0.356324854282928,141.58638562638,227.912882138625,396.908279224969,503.903337231888,605.041330028007,745.634497604477,1060.48159884601
