"sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
0.05,0.75,0.99,0,1,0.25,0.65,1994,2014,"Low",125.68,9.979,9.07,376,0.221367794955034,0.581219206842717,0.0509666726844466,0.0759127760955972,0.149013083880034,0.230830964030993,0.354851321131234,0.505453785801801,0.591947286264523,507.959694106337,0.282010312002911,268.869064243271,306.338541959263,412.315185259401,525.155785632247,642.054311144606,742.332900008422,771.819442199806,28.1114793525883,0.396601786647106,9.6372428246228,13.2541373850507,21.8173205798371,30.5293824251682,37.9327829158682,47.4885108098452,61.8872149712432
